id,angle
103,163.41021728515625
104,111.60845947265625
105,41.9700927734375
106,123.580322265625
107,245.7900848388672
108,338.9613952636719
109,130.63217163085938
110,228.3561553955078
111,63.465545654296875
112,308.26300048828125
113,214.08106994628906
114,165.4132080078125
115,286.78582763671875
116,63.65106201171875
117,157.5521240234375
118,233.745361328125
119,49.327728271484375
120,41.66748046875
121,231.49021911621094
122,215.2152099609375
123,168.2359619140625
124,225.97073364257812
125,98.06094360351562
126,149.82318115234375
127,32.4290771484375
128,190.06893920898438
129,304.5087890625
130,335.3061828613281
131,126.19970703125
132,280.87237548828125
133,7.6925048828125
134,257.30511474609375
135,226.20347595214844
136,323.5018005371094
137,9.879669189453125
138,209.03271484375
139,307.934326171875
140,286.31475830078125
141,310.29791259765625
142,111.21151733398438
143,341.9967041015625
144,159.951904296875
145,311.16455078125
146,138.93048095703125
147,85.95419311523438
148,105.26385498046875
149,51.76702880859375
150,105.172607421875
151,337.69708251953125
152,138.57330322265625
153,81.62518310546875
154,244.787353515625
155,131.84109497070312
156,199.16429138183594
157,259.1629638671875
158,241.29544067382812
159,300.4337158203125
160,345.6696472167969
161,214.61416625976562
162,138.63580322265625
163,174.6826171875
164,292.796142578125
165,207.7891845703125
166,334.4842529296875
167,358.894287109375
168,282.237548828125
169,335.7325134277344
170,275.6227111816406
171,278.8065185546875
172,67.1029052734375
173,227.6070556640625
174,353.1656494140625
175,337.4052734375
176,150.15093994140625
177,114.43316650390625
178,98.959716796875
179,169.0838623046875
180,57.768341064453125
181,325.7514953613281
182,311.9146423339844
183,11.371185302734375
184,356.9010314941406
185,39.119171142578125
186,276.8295593261719
187,187.5712432861328
188,185.96994018554688
189,214.2060546875
190,12.317230224609375
191,202.81593322753906
192,81.616455078125
193,316.72515869140625
194,55.31011962890625
195,324.19500732421875
196,33.0845947265625
197,163.54547119140625
198,229.60299682617188
199,293.00006103515625
200,11.3997802734375
201,36.302642822265625
202,185.1930694580078
203,90.90658569335938
204,106.02178955078125
205,308.158935546875
206,32.739776611328125
207,67.7696533203125
208,85.4232177734375
209,74.05224609375
210,143.65875244140625
211,118.91995239257812
212,16.050811767578125
213,49.603485107421875
214,219.7620086669922
215,285.07275390625
216,110.69204711914062
217,70.41046142578125
218,165.53961181640625
219,311.1097717285156
220,321.1165771484375
221,30.45843505859375
222,350.5018310546875
223,114.44070434570312
224,301.2611999511719
225,105.5751953125
226,123.54449462890625
227,231.44180297851562
228,244.01614379882812
229,47.79888916015625
230,232.68569946289062
231,355.5469665527344
232,134.16998291015625
233,345.1841735839844
234,140.82574462890625
235,350.30621337890625
236,84.71380615234375
237,166.1983642578125
238,191.2150115966797
239,157.3824462890625
240,36.35186767578125
241,48.829742431640625
242,41.292938232421875
243,125.78729248046875
244,304.67596435546875
245,124.6702880859375
246,81.12127685546875
247,279.53759765625
248,178.9576416015625
249,239.9176788330078
250,200.90731811523438
251,139.79470825195312
252,311.49871826171875
253,324.0680236816406
254,96.29962158203125
255,10.01971435546875
256,102.83987426757812
257,211.2553253173828
258,69.85357666015625
259,37.35101318359375
260,46.8114013671875
261,228.7128143310547
262,268.2552490234375
263,258.1670227050781
264,355.2552795410156
265,274.9878845214844
266,99.53903198242188
267,143.0924072265625
268,358.7613220214844
269,341.32177734375
270,261.20733642578125
271,39.713409423828125
272,217.13986206054688
273,215.16122436523438
274,267.88299560546875
275,103.45382690429688
276,198.2037811279297
277,218.17494201660156
278,83.71844482421875
279,113.88116455078125
280,332.6892395019531
281,204.9110107421875
282,175.73834228515625
283,70.948486328125
284,209.5503387451172
285,45.00213623046875
286,211.02427673339844
287,349.36138916015625
288,175.3505859375
289,313.6803894042969
290,323.8033447265625
291,230.86097717285156
292,43.98114013671875
293,268.42218017578125
294,154.0540771484375
295,215.70286560058594
296,118.68258666992188
297,212.6897430419922
298,237.5965576171875
299,219.9413604736328
300,309.8857421875
301,172.60003662109375
302,303.5236511230469
303,105.00628662109375
304,159.25640869140625
305,115.76010131835938
306,151.4228515625
307,317.7115478515625
308,272.12225341796875
309,345.2185974121094
310,304.83355712890625
311,207.71041870117188
312,120.9521484375
313,124.0052490234375
314,347.0282287597656
315,47.64886474609375
316,336.39874267578125
317,79.371826171875
318,61.9813232421875
319,162.49560546875
320,161.83795166015625
321,151.34814453125
322,308.1240234375
323,244.88134765625
324,174.74774169921875
325,92.8531494140625
326,185.2069091796875
327,173.78759765625
328,353.3447265625
329,82.7725830078125
330,11.6329345703125
331,114.99819946289062
332,354.26336669921875
333,136.9654541015625
334,191.6589813232422
335,88.74703979492188
336,37.8675537109375
337,162.5750732421875
338,358.29132080078125
339,96.20767211914062
340,154.48211669921875
341,281.0052185058594
342,284.1741638183594
343,137.87698364257812
344,296.7482604980469
345,153.43505859375
346,39.18768310546875
347,144.77777099609375
348,140.776611328125
349,179.632080078125
350,62.695098876953125
351,351.95556640625
352,132.79315185546875
353,42.64202880859375
354,92.47845458984375
355,240.48904418945312
356,220.76832580566406
357,272.3094482421875
358,97.5841064453125
359,49.4493408203125
360,84.07867431640625
361,40.733062744140625
362,9.3985595703125
363,143.51617431640625
364,127.37130737304688
365,115.1737060546875
366,317.6419677734375
367,212.4896697998047
368,96.97244262695312
369,131.15545654296875
370,64.87469482421875
371,166.49066162109375
372,318.98797607421875
373,141.1927490234375
374,8.082611083984375
375,202.221435546875
376,98.9937744140625
377,328.2289733886719
378,95.57513427734375
379,238.47097778320312
380,8.997314453125
381,154.0198974609375
382,1.381591796875
383,14.02691650390625
384,28.1160888671875
385,109.27127075195312
386,38.459320068359375
387,283.3992614746094
388,323.58642578125
389,280.45172119140625
390,141.6077880859375
391,87.28497314453125
392,348.4017639160156
393,240.84994506835938
394,288.56622314453125
395,215.9972686767578
396,312.31756591796875
397,229.58132934570312
398,162.353515625
399,175.4449462890625
400,218.4912567138672
401,191.3187713623047
402,357.0903015136719
403,279.8752746582031
404,251.61697387695312
405,225.1642303466797
406,267.90496826171875
407,46.9827880859375
408,276.63397216796875
409,307.21282958984375
410,278.8709411621094
411,86.64599609375
412,235.40609741210938
413,262.29473876953125
414,215.7318878173828
415,255.84243774414062
416,173.4815673828125
417,217.9873504638672
418,324.1951904296875
419,161.083740234375
420,123.88836669921875
421,124.92831420898438
422,221.57440185546875
423,119.88775634765625
424,68.967041015625
425,232.7740936279297
426,173.40838623046875
427,305.9273986816406
428,163.32489013671875
429,344.28472900390625
430,287.2619934082031
431,220.4735565185547
432,97.9998779296875
433,143.36151123046875
434,251.9182891845703
435,204.8343505859375
436,226.78285217285156
437,187.0482635498047
438,351.9789733886719
439,176.73956298828125
440,10.48065185546875
441,305.97509765625
442,282.6246643066406
443,331.29229736328125
444,105.06509399414062
445,131.6495361328125
446,135.58663940429688
447,108.84219360351562
448,104.4703369140625
449,317.479248046875
450,211.44418334960938
451,223.00811767578125
452,184.2496337890625
453,321.3348083496094
454,290.420166015625
455,83.32412719726562
456,303.0633850097656
457,288.5581359863281
458,3.452911376953125
459,136.59100341796875
460,282.4259948730469
461,45.84014892578125
462,125.16598510742188
463,47.87872314453125
464,248.93844604492188
465,52.87347412109375
466,212.81019592285156
467,178.44842529296875
468,189.9845733642578
469,284.81866455078125
470,335.5071105957031
471,241.44549560546875
472,232.41787719726562
473,219.94580078125
474,140.2413330078125
475,128.32305908203125
476,41.662933349609375
477,115.53271484375
478,303.3023986816406
479,324.15771484375
480,326.4495544433594
481,343.6603088378906
482,299.4282531738281
483,252.36300659179688
484,28.371368408203125
485,211.27017211914062
486,273.0171203613281
487,109.84747314453125
488,242.24713134765625
489,235.4989013671875
490,186.75457763671875
491,308.32830810546875
492,317.3414306640625
493,130.281494140625
494,164.431640625
495,284.54559326171875
496,207.5863494873047
497,220.7153778076172
498,284.65509033203125
499,358.7135009765625
500,96.73858642578125
501,135.15496826171875
502,53.92999267578125
503,294.47821044921875
504,208.13954162597656
505,270.154296875
506,337.7736511230469
507,353.5226135253906
508,306.76837158203125
509,310.6360168457031
510,39.5133056640625
511,217.30796813964844
512,196.239990234375
513,192.64707946777344
514,40.57073974609375
515,133.064697265625
516,221.1849822998047
517,166.66552734375
518,21.962738037109375
519,265.353759765625
520,21.691162109375
521,48.30584716796875
522,254.1308135986328
523,213.44520568847656
524,127.21206665039062
525,107.55862426757812
526,168.37060546875
527,283.29205322265625
528,236.87408447265625
529,29.5550537109375
530,93.592529296875
531,271.432861328125
532,36.7020263671875
533,248.297607421875
534,26.324066162109375
535,67.94183349609375
536,299.16387939453125
537,310.2596435546875
538,122.75411987304688
539,140.87353515625
540,238.2901611328125
541,313.4836120605469
542,111.677978515625
543,307.4739685058594
544,279.37921142578125
545,290.8104553222656
546,313.3926086425781
547,95.87997436523438
548,1.465423583984375
549,223.92022705078125
550,290.2743225097656
551,301.37939453125
552,8.968597412109375
553,44.23992919921875
554,124.90713500976562
555,295.260498046875
556,355.9189453125
557,263.6490173339844
558,184.09906005859375
559,141.58413696289062
560,307.962158203125
561,119.93212890625
562,249.54095458984375
563,306.0635681152344
564,345.48406982421875
565,57.877105712890625
566,309.37750244140625
567,246.30966186523438
568,195.1392364501953
569,39.84912109375
570,344.5143127441406
571,30.986297607421875
572,302.8597106933594
573,211.62673950195312
574,189.70838928222656
575,5.855316162109375
576,28.641754150390625
577,91.2984619140625
578,228.48829650878906
579,6.430206298828125
580,192.02206420898438
581,15.865081787109375
582,247.5962677001953
583,197.86544799804688
584,303.88824462890625
585,150.08599853515625
586,74.1558837890625
587,10.9613037109375
588,305.5278625488281
589,128.65133666992188
590,265.942626953125
591,152.195556640625
592,92.768310546875
593,39.267242431640625
594,358.4432067871094
595,127.95050048828125
596,40.827880859375
597,315.4347229003906
598,235.1287078857422
599,78.962890625
600,148.87841796875
601,306.34320068359375
602,70.77215576171875
603,227.12387084960938
604,118.71694946289062
605,258.3984375
606,20.756591796875
607,260.1657409667969
608,26.553680419921875
609,107.4259033203125
610,9.987060546875
611,108.1143798828125
612,294.7284240722656
613,9.139495849609375
614,346.84454345703125
615,309.6068115234375
616,68.35736083984375
617,145.4033203125
618,260.6528625488281
619,260.50927734375
620,328.1116027832031
621,106.36721801757812
622,227.8470916748047
623,319.8363342285156
624,281.4599609375
625,184.6068572998047
626,43.58544921875
627,139.44805908203125
628,45.98162841796875
629,108.54376220703125
630,121.6632080078125
631,124.70376586914062
632,223.60604858398438
633,217.76893615722656
634,357.4762878417969
635,219.1212615966797
636,132.92465209960938
637,115.9725341796875
638,45.1453857421875
639,99.93963623046875
640,45.029937744140625
641,266.31298828125
642,102.83551025390625
643,320.3095703125
644,173.52252197265625
645,234.77597045898438
646,350.8349304199219
647,239.84634399414062
648,128.85858154296875
649,292.9542541503906
650,283.1141357421875
651,230.82598876953125
652,320.0372314453125
653,134.33401489257812
654,166.36663818359375
655,236.5498046875
656,128.84036254882812
657,318.8019714355469
658,338.4054260253906
659,5.249542236328125
660,2.61236572265625
661,224.27735900878906
662,279.275634765625
663,346.5301208496094
664,228.16656494140625
665,168.8607177734375
666,79.46893310546875
667,136.30072021484375
668,29.141937255859375
669,318.1818542480469
670,218.5277862548828
671,177.67120361328125
672,178.46417236328125
673,267.8244934082031
674,241.7803955078125
675,126.12564086914062
676,163.0870361328125
677,203.04815673828125
678,152.8062744140625
679,108.09060668945312
680,269.12725830078125
681,184.50364685058594
682,143.2939453125
683,161.50390625
684,358.9400329589844
685,202.5784149169922
686,352.5213623046875
687,129.80743408203125
688,313.78594970703125
689,47.2679443359375
690,103.07958984375
691,349.4317932128906
692,281.74053955078125
693,237.14749145507812
694,237.65191650390625
695,186.76356506347656
696,353.46527099609375
697,7.00604248046875
698,316.2176818847656
699,20.040252685546875
700,281.13177490234375
701,129.17617797851562
702,240.0517578125
703,184.10025024414062
704,333.4455261230469
705,233.6409912109375
706,340.2052307128906
707,58.390625
708,205.17234802246094
709,231.16525268554688
710,117.19085693359375
711,72.97772216796875
712,268.5248107910156
713,183.5843963623047
714,10.285797119140625
715,287.59967041015625
716,131.69366455078125
717,320.7503662109375
718,141.82962036132812
719,208.54136657714844
720,81.58828735351562
721,162.11181640625
722,265.93450927734375
723,33.1795654296875
724,31.033111572265625
725,266.0271911621094
726,324.9466552734375
727,44.952850341796875
728,333.3311462402344
729,216.67344665527344
730,291.76715087890625
731,123.56735229492188
732,213.46194458007812
733,37.153594970703125
734,58.374542236328125
735,261.45916748046875
736,205.01754760742188
737,241.07882690429688
